ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5024655,1,1575000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11726,-3594,1,0,0,0,,30,0,C,0,1,0
5024656,1,1575000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11726,-3594,1,0,0,0,,30,0,X,0,1,0
5024657,0,1350000,Working,Higher education,Single / not married,House / apartment,-16988,-1434,1,1,1,0,,10,0,0,0,0,1
5024658,0,1350000,Working,Higher education,Single / not married,House / apartment,-16988,-1434,1,1,1,0,,10,0,0,0,0,1
5024659,0,1125000,Commercial associate,Higher education,Married,With parents,-12630,-5145,1,0,0,0,Accountants,20,-40,C,0,1,1
5024660,0,1125000,Commercial associate,Higher education,Married,With parents,-12630,-5145,1,0,0,0,Accountants,20,0,C,0,1,1
5024661,0,1125000,Commercial associate,Higher education,Married,With parents,-12630,-5145,1,0,0,0,Accountants,20,0,C,0,1,1
5024662,0,1125000,Commercial associate,Higher education,Married,With parents,-12630,-5145,1,0,0,0,Accountants,20,0,X,0,1,1
5024663,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,C,0,0,1
5024664,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,0,0,0,1
5024665,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,C,0,0,1
5024666,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,0,0,0,1
5024667,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,C,0,0,1
5024668,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,C,0,0,1
5024669,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,20,0,0,0,0,1
5024670,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,-10,C,0,0,1
5024671,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,0,C,0,0,1
5024672,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,0,0,0,0,1
5024674,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,-11,X,0,0,1
5024675,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,-17,X,0,0,1
5024676,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,0,X,0,0,1
5024677,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,0,X,0,0,1
5024678,1,1800000,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,20,0,0,0,0,1
5024679,2,1350000,Working,Secondary / secondary special,Married,House / apartment,-14347,-1738,1,0,0,0,Medicine staff,40,-24,X,0,0,1
5024680,2,1350000,Working,Secondary / secondary special,Married,House / apartment,-14347,-1738,1,0,0,0,Medicine staff,40,0,0,0,0,1
5024681,2,1350000,Working,Secondary / secondary special,Married,House / apartment,-14347,-1738,1,0,0,0,Medicine staff,40,0,0,0,0,1
5024682,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,C,0,0,1
5024685,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,-44,X,0,0,1
5024686,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,C,0,0,1
5024687,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,C,0,0,1
5024688,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,-21,C,0,0,1
5024689,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,X,0,0,1
5024690,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,C,0,0,1
5024691,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,X,0,0,1
5024692,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,C,0,0,1
5024693,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,C,0,0,1
5024694,0,1350000,Working,Secondary / secondary special,Married,With parents,-15562,-7824,1,0,1,0,Laborers,20,0,0,0,0,1
5024695,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-19032,-3776,1,0,0,0,Laborers,10,0,0,0,0,1
5024696,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-19032,-3776,1,0,0,0,Laborers,10,0,0,0,0,1
5024697,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-19032,-3776,1,0,0,0,Laborers,10,0,0,0,0,1
5024698,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-19032,-3776,1,0,0,0,Laborers,10,0,0,0,0,1
5024701,1,2025000,Working,Higher education,Single / not married,House / apartment,-10106,-93,1,0,1,0,Accountants,20,0,C,0,0,1
5024702,1,2025000,Working,Higher education,Single / not married,House / apartment,-10106,-93,1,0,1,0,Accountants,20,0,C,0,0,1
5024703,1,2025000,Working,Higher education,Single / not married,House / apartment,-10106,-93,1,0,1,0,Accountants,20,0,C,0,0,1
5024705,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-13411,-185,1,0,0,0,Laborers,20,0,C,0,1,0
5024706,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-13411,-185,1,0,0,0,Laborers,20,0,C,0,1,0
5024707,0,2250000,Working,Secondary / secondary special,Married,House / apartment,-13411,-185,1,0,0,0,Laborers,20,0,0,0,1,0
5024708,0,1800000,Working,Secondary / secondary special,Separated,House / apartment,-21978,-5480,1,0,0,0,Core staff,10,0,C,0,0,1
5024710,0,1800000,Working,Secondary / secondary special,Separated,House / apartment,-21978,-5480,1,0,0,0,Core staff,10,0,X,0,0,1
5024711,0,1800000,Working,Secondary / secondary special,Separated,House / apartment,-21978,-5480,1,0,0,0,Core staff,10,0,X,0,0,1
5024713,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20004,365243,1,0,1,0,,10,-28,C,0,0,1
5024714,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20004,365243,1,0,1,0,,10,0,C,0,0,1
5024716,0,1485000,Commercial associate,Higher education,Married,House / apartment,-22710,-13699,1,0,1,0,High skill tech staff,20,0,C,0,0,1
5024717,0,1800000,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-22816,365243,1,0,1,0,,10,0,X,0,0,1
5024718,0,1800000,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-22816,365243,1,0,1,0,,10,0,X,0,0,1
5024719,0,1125000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13099,-185,1,1,0,0,Cleaning staff,20,-25,X,0,0,1
5024720,0,1125000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13099,-185,1,1,0,0,Cleaning staff,20,0,X,0,0,1
5024724,0,2070000,State servant,Secondary / secondary special,Single / not married,House / apartment,-13585,-4902,1,0,0,0,Laborers,10,0,C,0,1,1
5024725,0,2070000,State servant,Secondary / secondary special,Single / not married,House / apartment,-13585,-4902,1,0,0,0,Laborers,10,0,0,0,1,1
5024726,0,1620000,Pensioner,Higher education,Married,House / apartment,-23273,365243,1,0,1,0,,20,0,C,0,0,1
5024727,0,2025000,Working,Higher education,Married,House / apartment,-18156,-1250,1,0,0,0,Managers,20,0,C,0,0,1
5024728,0,2025000,Working,Higher education,Married,House / apartment,-18156,-1250,1,0,0,0,Managers,20,0,C,0,0,1
5024732,0,1935000,Commercial associate,Higher education,Married,House / apartment,-12161,-1159,1,0,0,0,Drivers,20,0,X,0,0,1
5024734,1,4050000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16510,-731,1,0,0,0,,30,0,0,0,1,1
5024735,1,4050000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16510,-731,1,0,0,0,,30,0,X,0,1,1
5024737,1,4050000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16510,-731,1,0,0,0,,30,-10,X,0,1,1
5024738,1,4050000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16510,-731,1,0,0,0,,30,0,X,0,1,1
5024739,0,810000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18130,-154,1,0,0,0,,20,0,X,0,0,1
5024740,0,810000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18130,-154,1,0,0,0,,20,0,X,0,0,1
5024741,0,810000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18130,-154,1,0,0,0,,20,0,0,0,0,1
5024742,0,1575000,Working,Secondary / secondary special,Married,With parents,-11090,-338,1,0,0,0,Security staff,20,-22,X,0,0,0
5024744,0,2250000,Commercial associate,Higher education,Single / not married,House / apartment,-14195,-6881,1,0,0,0,Laborers,10,0,C,0,0,1
5024745,0,2250000,Commercial associate,Higher education,Single / not married,House / apartment,-14195,-6881,1,0,0,0,Laborers,10,0,0,0,0,1
5024746,0,2250000,Commercial associate,Higher education,Single / not married,House / apartment,-14195,-6881,1,0,0,0,Laborers,10,0,0,0,0,1
5024747,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,C,0,0,1
5024748,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,X,0,0,1
5024749,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,C,0,0,1
5024751,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,C,0,0,1
5024752,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,-5,C,0,0,1
5024753,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,X,0,0,1
5024754,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,-17,C,0,0,1
5024759,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,C,0,0,1
5024760,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,X,0,0,1
5024761,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,0,0,0,1
5024762,0,2475000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,20,0,C,0,0,1
5024763,1,3375000,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,30,0,0,0,1,1
5024764,1,3375000,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,30,0,0,0,1,1
5024765,1,3375000,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,30,-3,C,0,1,1
5024766,1,3375000,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,30,0,0,0,1,1
5024767,1,3375000,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,30,0,C,0,1,1
5024768,1,3375000,Commercial associate,Higher education,Married,House / apartment,-14558,-1250,1,0,0,0,High skill tech staff,30,0,0,0,1,1
5024769,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-14749,-884,1,1,1,0,Cooking staff,20,-42,C,0,0,1
5024770,0,1800000,Working,Secondary / secondary special,Married,House / apartment,-14749,-884,1,1,1,0,Cooking staff,20,0,X,0,0,1
5024771,0,2025000,Working,Secondary / secondary special,Single / not married,House / apartment,-8568,-1068,1,0,0,0,Sales staff,10,0,1,1,1,1
5024772,0,2025000,Working,Secondary / secondary special,Single / not married,House / apartment,-8568,-1068,1,0,0,0,Sales staff,10,-11,X,0,1,1
5024773,0,2025000,Working,Secondary / secondary special,Single / not married,House / apartment,-8568,-1068,1,0,0,0,Sales staff,10,0,C,0,1,1
5024775,1,1350000,Commercial associate,Higher education,Married,House / apartment,-11659,-397,1,0,0,0,Accountants,30,0,0,0,0,1
5024777,1,1350000,Commercial associate,Higher education,Married,House / apartment,-11659,-397,1,0,0,0,Accountants,30,0,C,0,0,1
5024778,1,1350000,Commercial associate,Higher education,Married,House / apartment,-11659,-397,1,0,0,0,Accountants,30,0,C,0,0,1
5024781,1,1350000,Commercial associate,Higher education,Married,House / apartment,-11659,-397,1,0,0,0,Accountants,30,0,C,0,0,1
5024782,1,1350000,Commercial associate,Higher education,Married,House / apartment,-11659,-397,1,0,0,0,Accountants,30,0,X,0,0,1
5024783,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,-15,X,0,0,1
5024784,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,-11,X,0,0,1
5024785,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,0,0,0,1
5024786,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,-32,X,0,0,1
5024787,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,0,0,0,1
5024788,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,-16,X,0,0,1
5024789,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,C,0,0,1
5024790,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,-23,X,0,0,1
5024791,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,X,0,0,1
5024792,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,X,0,0,1
5024793,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,C,0,0,1
5024794,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,X,0,0,1
5024795,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,C,0,0,1
5024796,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,X,0,0,1
5024797,0,2250000,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,20,0,X,0,0,1
5024798,0,1575000,Working,Higher education,Single / not married,House / apartment,-11956,-307,1,0,0,0,High skill tech staff,10,0,C,0,0,1
5024800,0,1575000,Working,Higher education,Single / not married,House / apartment,-11956,-307,1,0,0,0,High skill tech staff,10,0,C,0,0,1
5024801,1,2475000,Working,Secondary / secondary special,Married,House / apartment,-15873,-2315,1,0,1,0,Managers,30,0,X,0,0,1
5024802,1,2475000,Working,Secondary / secondary special,Married,House / apartment,-15873,-2315,1,0,1,0,Managers,30,0,X,0,0,1
5024803,1,2475000,Working,Secondary / secondary special,Married,House / apartment,-15873,-2315,1,0,1,0,Managers,30,0,C,0,0,1
5024804,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,0,C,0,0,0
5024805,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,-16,X,0,0,0
5024806,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,-25,X,0,0,0
5024807,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,-20,X,0,0,0
5024808,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,-16,X,0,0,0
5024809,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,0,C,0,0,0
5024810,1,1125000,Working,Secondary / secondary special,Separated,With parents,-15390,-1615,1,0,0,0,Laborers,20,0,0,0,0,0
5024811,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,0,C,0,0,1
5024812,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,0,C,0,0,1
5024813,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,-5,C,0,0,1
5024814,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,-6,C,0,0,1
5024815,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,0,0,0,0,1
5024816,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,0,C,0,0,1
5024817,0,3600000,Pensioner,Higher education,Married,House / apartment,-22295,365243,1,0,0,0,,20,0,C,0,0,1
5024818,0,720000,Working,Secondary / secondary special,Married,House / apartment,-19728,-277,1,0,0,0,Sales staff,20,-8,X,0,0,1
5024819,0,720000,Working,Secondary / secondary special,Married,House / apartment,-19728,-277,1,0,0,0,Sales staff,20,0,C,0,0,1
5024820,0,720000,Working,Secondary / secondary special,Married,House / apartment,-19728,-277,1,0,0,0,Sales staff,20,0,0,0,0,1
5024821,0,720000,Working,Secondary / secondary special,Married,House / apartment,-19728,-277,1,0,0,0,Sales staff,20,0,X,0,0,1
5024822,1,900000,Working,Secondary / secondary special,Married,House / apartment,-12384,-2223,1,1,1,0,Sales staff,30,0,X,0,0,0
5024823,1,900000,Working,Secondary / secondary special,Married,House / apartment,-12384,-2223,1,1,1,0,Sales staff,30,-21,X,0,0,0
5024824,1,900000,Working,Secondary / secondary special,Married,House / apartment,-12384,-2223,1,1,1,0,Sales staff,30,0,X,0,0,0
5024825,1,900000,Working,Secondary / secondary special,Married,House / apartment,-12384,-2223,1,1,1,0,Sales staff,30,0,X,0,0,0
5024826,1,900000,Working,Secondary / secondary special,Married,House / apartment,-12384,-2223,1,1,1,0,Sales staff,30,0,C,0,0,0
5024827,1,900000,Working,Secondary / secondary special,Married,House / apartment,-12384,-2223,1,1,1,0,Sales staff,30,0,X,0,0,0
5024828,1,1125000,Working,Incomplete higher,Married,With parents,-12907,-338,1,0,0,0,Laborers,30,0,0,0,1,1
5024829,1,1125000,Working,Incomplete higher,Married,With parents,-12907,-338,1,0,0,0,Laborers,30,-25,X,0,1,1
